Station_ID,Stratum,Feature_Set,Task,max_features,min_samples_leaf,OOB_Score,Selected
SW93.4L,ALL,hydromet,regression,0.33,1,0.9983136922707199,True
SW93.4L,ALL,hydromet,regression,0.33,5,0.9981926323233491,False
SW93.4L,ALL,hydromet,classification,sqrt,1,0.9862551867219918,False
SW93.4L,ALL,hydromet,classification,sqrt,5,0.987292531120332,False
SW93.4L,ALL,hydromet,classification,0.33,1,0.9885892116182573,True
SW93.4L,ALL,hydromet,classification,0.33,5,0.9875518672199171,False
SW93.4L,ALL,full_multivariate,regression,sqrt,1,0.9973245194190263,False
SW93.4L,ALL,full_multivariate,regression,sqrt,5,0.9967248665217656,False
SW93.4L,ALL,full_multivariate,regression,0.33,1,0.9983674148343048,True
SW93.4L,ALL,full_multivariate,regression,0.33,5,0.9982272049450996,False
SW93.4L,ALL,full_multivariate,classification,sqrt,1,0.9859958506224067,False
SW93.4L,ALL,full_multivariate,classification,sqrt,5,0.9846991701244814,False
SW93.4L,ALL,full_multivariate,classification,0.33,1,0.9898858921161826,True
SW93.4L,ALL,full_multivariate,classification,0.33,5,0.9888485477178424,False
SW93.4L,ALL,forecast_safe,regression,sqrt,1,0.9968073556141874,False
SW93.4L,ALL,forecast_safe,regression,sqrt,5,0.99598863043981,False
SW93.4L,ALL,forecast_safe,regression,0.33,1,0.9980719349745613,True
SW93.4L,ALL,forecast_safe,regression,0.33,5,0.997836196094443,False
SW93.4L,ALL,forecast_safe,classification,sqrt,1,0.9857365145228216,False
SW93.4L,ALL,forecast_safe,classification,sqrt,5,0.9846991701244814,False
SW93.4L,ALL,forecast_safe,classification,0.33,1,0.9885892116182573,False
SW93.4L,ALL,forecast_safe,classification,0.33,5,0.9896265560165975,True
SW93.5L,BEFORE,stage_only,regression,sqrt,1,0.9988491082779783,False
SW93.5L,BEFORE,stage_only,regression,sqrt,5,0.9981183391510253,False
SW93.5L,BEFORE,stage_only,regression,0.33,1,0.9992373233308011,True
SW93.5L,BEFORE,stage_only,regression,0.33,5,0.9990454417386158,False
SW93.5L,BEFORE,stage_only,classification,sqrt,1,0.9821002386634845,False
SW93.5L,BEFORE,stage_only,classification,sqrt,5,0.9821002386634845,False
SW93.5L,BEFORE,stage_only,classification,0.33,1,0.9832935560859188,False
SW93.5L,BEFORE,stage_only,classification,0.33,5,0.9856801909307876,True
SW93.5L,BEFORE,hydromet,regression,sqrt,1,0.998385010198263,False
SW93.5L,BEFORE,hydromet,regression,sqrt,5,0.9976973014486735,False
SW93.5L,BEFORE,hydromet,regression,0.33,1,0.9991786397636447,True
SW93.5L,BEFORE,hydromet,regression,0.33,5,0.9990162273105008,False
SW93.5L,BEFORE,hydromet,classification,sqrt,1,0.9832935560859188,True
SW93.5L,BEFORE,hydromet,classification,sqrt,5,0.9797136038186157,False
SW93.5L,BEFORE,hydromet,classification,0.33,1,0.9821002386634845,False
SW93.5L,BEFORE,hydromet,classification,0.33,5,0.9797136038186157,False
SW93.5L,BEFORE,full_multivariate,regression,sqrt,1,0.9984568030721434,False
SW93.5L,BEFORE,full_multivariate,regression,sqrt,5,0.9977119544720133,False
SW93.5L,BEFORE,full_multivariate,regression,0.33,1,0.9992145356232089,True
SW93.5L,BEFORE,full_multivariate,regression,0.33,5,0.9990285880714492,False
SW93.5L,BEFORE,full_multivariate,classification,sqrt,1,0.9809069212410502,False
SW93.5L,BEFORE,full_multivariate,classification,sqrt,5,0.9809069212410502,False
SW93.5L,BEFORE,full_multivariate,classification,0.33,1,0.9832935560859188,True
SW93.5L,BEFORE,full_multivariate,classification,0.33,5,0.9821002386634845,False
SW93.5L,BEFORE,forecast_safe,regression,sqrt,1,0.9973083759259441,False
SW93.5L,BEFORE,forecast_safe,regression,sqrt,5,0.9963537275050877,False
SW93.5L,BEFORE,forecast_safe,regression,0.33,1,0.9980052565442161,True
SW93.5L,BEFORE,forecast_safe,regression,0.33,5,0.9975444677091232,False
SW93.5L,BEFORE,forecast_safe,classification,sqrt,1,0.977326968973747,False
SW93.5L,BEFORE,forecast_safe,classification,sqrt,5,0.9785202863961814,False
SW93.5L,BEFORE,forecast_safe,classification,0.33,1,0.9809069212410502,True
SW93.5L,BEFORE,forecast_safe,classification,0.33,5,0.9797136038186157,False
SW93.5L,DURING,stage_only,regression,sqrt,1,0.9987099149246019,False
SW93.5L,DURING,stage_only,regression,sqrt,5,0.9982079711877917,False
SW93.5L,DURING,stage_only,regression,0.33,1,0.9994287267551177,True
SW93.5L,DURING,stage_only,regression,0.33,5,0.9993279804230917,False
SW93.5L,DURING,stage_only,classification,sqrt,1,0.9883720930232558,False
SW93.5L,DURING,stage_only,classification,sqrt,5,0.9888776541961577,False
SW93.5L,DURING,stage_only,classification,0.33,1,0.9893832153690597,False
SW93.5L,DURING,stage_only,classification,0.33,5,0.9903943377148635,True
SW93.5L,DURING,hydromet,regression,sqrt,1,0.9983106332107551,False
SW93.5L,DURING,hydromet,regression,sqrt,5,0.9977783448716596,False
SW93.5L,DURING,hydromet,regression,0.33,1,0.9994516289328879,True
SW93.5L,DURING,hydromet,regression,0.33,5,0.9993319119845527,False
SW93.5L,DURING,hydromet,classification,sqrt,1,0.9883720930232558,False
SW93.5L,DURING,hydromet,classification,sqrt,5,0.9853387259858443,False
SW93.5L,DURING,hydromet,classification,0.33,1,0.9914054600606673,True
SW93.5L,DURING,hydromet,classification,0.33,5,0.9914054600606673,False
SW93.5L,DURING,full_multivariate,regression,sqrt,1,0.9984535854018789,False
SW93.5L,DURING,full_multivariate,regression,sqrt,5,0.9978690041989979,False
SW93.5L,DURING,full_multivariate,regression,0.33,1,0.9994347613430561,True
SW93.5L,DURING,full_multivariate,regression,0.33,5,0.9993725783647094,False
SW93.5L,DURING,full_multivariate,classification,sqrt,1,0.987360970677452,False
SW93.5L,DURING,full_multivariate,classification,sqrt,5,0.9853387259858443,False
SW93.5L,DURING,full_multivariate,classification,0.33,1,0.9908998988877654,True
SW93.5L,DURING,full_multivariate,classification,0.33,5,0.9893832153690597,False
SW93.5L,DURING,forecast_safe,regression,sqrt,1,0.9973603023789133,False
SW93.5L,DURING,forecast_safe,regression,sqrt,5,0.9963850954259752,False
SW93.5L,DURING,forecast_safe,regression,0.33,1,0.9980816660699693,True
SW93.5L,DURING,forecast_safe,regression,0.33,5,0.997880249505514,False
SW93.5L,DURING,forecast_safe,classification,sqrt,1,0.9843276036400405,True
SW93.5L,DURING,forecast_safe,classification,sqrt,5,0.9843276036400405,False
SW93.5L,DURING,forecast_safe,classification,0.33,1,0.9833164812942367,False
SW93.5L,DURING,forecast_safe,classification,0.33,5,0.9833164812942367,False
SW93.5L,AFTER,stage_only,regression,sqrt,1,0.9980184454908034,False
SW93.5L,AFTER,stage_only,regression,sqrt,5,0.9972601009054806,False
SW93.5L,AFTER,stage_only,regression,0.33,1,0.9991989610152209,True
SW93.5L,AFTER,stage_only,regression,0.33,5,0.9990002642092436,False
SW93.5L,AFTER,stage_only,classification,sqrt,1,0.9931906614785992,False
SW93.5L,AFTER,stage_only,classification,sqrt,5,0.9912451361867705,False
SW93.5L,AFTER,stage_only,classification,0.33,1,0.995136186770428,True
SW93.5L,AFTER,stage_only,classification,0.33,5,0.995136186770428,False
SW93.5L,AFTER,hydromet,regression,sqrt,1,0.9976102238326039,False
SW93.5L,AFTER,hydromet,regression,sqrt,5,0.9966822450653745,False
SW93.5L,AFTER,hydromet,regression,0.33,1,0.999171009473196,True
SW93.5L,AFTER,hydromet,regression,0.33,5,0.9990163520424629,False
SW93.5L,AFTER,hydromet,classification,sqrt,1,0.9912451361867705,False
SW93.5L,AFTER,hydromet,classification,sqrt,5,0.9902723735408561,False
SW93.5L,AFTER,hydromet,classification,0.33,1,0.9941634241245136,False
SW93.5L,AFTER,hydromet,classification,0.33,5,0.995136186770428,True
SW93.5L,AFTER,full_multivariate,regression,sqrt,1,0.9978811768358657,False
SW93.5L,AFTER,full_multivariate,regression,sqrt,5,0.9969866801301733,False
SW93.5L,AFTER,full_multivariate,regression,0.33,1,0.9992368266180017,True
SW93.5L,AFTER,full_multivariate,regression,0.33,5,0.9990544981645628,False
SW93.5L,AFTER,full_multivariate,classification,sqrt,1,0.9902723735408561,False
SW93.5L,AFTER,full_multivariate,classification,sqrt,5,0.9922178988326849,False
SW93.5L,AFTER,full_multivariate,classification,0.33,1,0.9961089494163424,True
SW93.5L,AFTER,full_multivariate,classification,0.33,5,0.995136186770428,False
SW93.5L,AFTER,forecast_safe,regression,sqrt,1,0.9961873888759173,False
SW93.5L,AFTER,forecast_safe,regression,sqrt,5,0.9948800726193067,False
SW93.5L,AFTER,forecast_safe,regression,0.33,1,0.9970224601060022,True
SW93.5L,AFTER,forecast_safe,regression,0.33,5,0.9966234962206079,False
SW93.5L,AFTER,forecast_safe,classification,sqrt,1,0.9863813229571985,False
SW93.5L,AFTER,forecast_safe,classification,sqrt,5,0.9873540856031129,False
SW93.5L,AFTER,forecast_safe,classification,0.33,1,0.9902723735408561,True
SW93.5L,AFTER,forecast_safe,classification,0.33,5,0.9892996108949417,False
SW93.5L,ALL,stage_only,regression,sqrt,1,0.9988222573262161,False
SW93.5L,ALL,stage_only,regression,sqrt,5,0.9984434812376162,False
SW93.5L,ALL,stage_only,regression,0.33,1,0.9994778976146119,True
SW93.5L,ALL,stage_only,regression,0.33,5,0.9993753079232564,False
SW93.5L,ALL,stage_only,classification,sqrt,1,0.9888166449934981,False
SW93.5L,ALL,stage_only,classification,sqrt,5,0.9895968790637191,False
SW93.5L,ALL,stage_only,classification,0.33,1,0.9927178153446033,True
SW93.5L,ALL,stage_only,classification,0.33,5,0.9914174252275683,False
SW93.5L,ALL,hydromet,regression,sqrt,1,0.9983020587997262,False
SW93.5L,ALL,hydromet,regression,sqrt,5,0.997851727757346,False
SW93.5L,ALL,hydromet,regression,0.33,1,0.9994309141586504,True
SW93.5L,ALL,hydromet,regression,0.33,5,0.9993927686173391,False
SW93.5L,ALL,hydromet,classification,sqrt,1,0.9903771131339402,False
SW93.5L,ALL,hydromet,classification,sqrt,5,0.9890767230169051,False
SW93.5L,ALL,hydromet,classification,0.33,1,0.9914174252275683,True
SW93.5L,ALL,hydromet,classification,0.33,5,0.9901170351105332,False
SW93.5L,ALL,full_multivariate,regression,sqrt,1,0.9984543478555616,False
SW93.5L,ALL,full_multivariate,regression,sqrt,5,0.998065008383378,False
SW93.5L,ALL,full_multivariate,regression,0.33,1,0.9994524819053954,True
SW93.5L,ALL,full_multivariate,regression,0.33,5,0.9994136101959762,False
SW93.5L,ALL,full_multivariate,classification,sqrt,1,0.9906371911573472,False
SW93.5L,ALL,full_multivariate,classification,sqrt,5,0.9888166449934981,False
SW93.5L,ALL,full_multivariate,classification,0.33,1,0.9898569570871262,False
SW93.5L,ALL,full_multivariate,classification,0.33,5,0.9911573472041613,True
SW93.5L,ALL,forecast_safe,regression,sqrt,1,0.9972266689107988,False
SW93.5L,ALL,forecast_safe,regression,sqrt,5,0.9966051235294038,False
SW93.5L,ALL,forecast_safe,regression,0.33,1,0.9981316494958286,True
SW93.5L,ALL,forecast_safe,regression,0.33,5,0.9980815065065731,False
SW93.5L,ALL,forecast_safe,classification,sqrt,1,0.98777633289987,False
SW93.5L,ALL,forecast_safe,classification,sqrt,5,0.9851755526657997,False
SW93.5L,ALL,forecast_safe,classification,0.33,1,0.9888166449934981,True
SW93.5L,ALL,forecast_safe,classification,0.33,5,0.9862158647594278,False
SW95,BEFORE,stage_only,regression,sqrt,1,0.9968206457543894,False
SW95,BEFORE,stage_only,regression,sqrt,5,0.9954072871184548,False
SW95,BEFORE,stage_only,regression,0.33,1,0.9968966233780915,True
SW95,BEFORE,stage_only,regression,0.33,5,0.9964373588682099,False
SW95,BEFORE,stage_only,classification,sqrt,1,0.9713603818615751,False
SW95,BEFORE,stage_only,classification,sqrt,5,0.9725536992840096,False
SW95,BEFORE,stage_only,classification,0.33,1,0.9737470167064439,True
SW95,BEFORE,stage_only,classification,0.33,5,0.9737470167064439,False
SW95,BEFORE,hydromet,regression,sqrt,1,0.9963045475591197,False
SW95,BEFORE,hydromet,regression,sqrt,5,0.9952672105693596,False
SW95,BEFORE,hydromet,regression,0.33,1,0.9966332581096035,True
SW95,BEFORE,hydromet,regression,0.33,5,0.9963920007975007,False
SW95,BEFORE,hydromet,classification,sqrt,1,0.977326968973747,True
SW95,BEFORE,hydromet,classification,sqrt,5,0.9689737470167065,False
SW95,BEFORE,hydromet,classification,0.33,1,0.9749403341288783,False
SW95,BEFORE,hydromet,classification,0.33,5,0.9725536992840096,False
SW95,BEFORE,full_multivariate,regression,sqrt,1,0.996675315313328,False
SW95,BEFORE,full_multivariate,regression,sqrt,5,0.9952592638000763,False
SW95,BEFORE,full_multivariate,regression,0.33,1,0.9968340774016138,True
SW95,BEFORE,full_multivariate,regression,0.33,5,0.9964108738803066,False
SW95,BEFORE,full_multivariate,classification,sqrt,1,0.9737470167064439,True
SW95,BEFORE,full_multivariate,classification,sqrt,5,0.9701670644391408,False
SW95,BEFORE,full_multivariate,classification,0.33,1,0.9701670644391408,False
SW95,BEFORE,full_multivariate,classification,0.33,5,0.9701670644391408,False
SW95,BEFORE,forecast_safe,regression,sqrt,1,0.9954704050605476,False
SW95,BEFORE,forecast_safe,regression,sqrt,5,0.9939597376265266,False
SW95,BEFORE,forecast_safe,regression,0.33,1,0.996106520472669,True
SW95,BEFORE,forecast_safe,regression,0.33,5,0.9957879690318578,False
SW95,BEFORE,forecast_safe,classification,sqrt,1,0.9761336515513126,True
SW95,BEFORE,forecast_safe,classification,sqrt,5,0.9689737470167065,False
SW95,BEFORE,forecast_safe,classification,0.33,1,0.9749403341288783,False
SW95,BEFORE,forecast_safe,classification,0.33,5,0.9749403341288783,False
SW95,DURING,stage_only,regression,sqrt,1,0.9955482675353118,False
SW95,DURING,stage_only,regression,sqrt,5,0.9944712065072878,False
SW95,DURING,stage_only,regression,0.33,1,0.9965720291936444,True
SW95,DURING,stage_only,regression,0.33,5,0.9960920130574217,False
SW95,DURING,stage_only,classification,sqrt,1,0.9706774519716885,False
SW95,DURING,stage_only,classification,sqrt,5,0.9696663296258847,False
SW95,DURING,stage_only,classification,0.33,1,0.9742163801820021,True
SW95,DURING,stage_only,classification,0.33,5,0.9742163801820021,False
SW95,DURING,hydromet,regression,sqrt,1,0.9949105248334553,False
SW95,DURING,hydromet,regression,sqrt,5,0.9934434000347324,False
SW95,DURING,hydromet,regression,0.33,1,0.9963517353829453,True
SW95,DURING,hydromet,regression,0.33,5,0.995933963413489,False
SW95,DURING,hydromet,classification,sqrt,1,0.9661274014155713,False
SW95,DURING,hydromet,classification,sqrt,5,0.9686552072800809,False
SW95,DURING,hydromet,classification,0.33,1,0.9721941354903944,True
SW95,DURING,hydromet,classification,0.33,5,0.9706774519716885,False
SW95,DURING,full_multivariate,regression,sqrt,1,0.995214906049701,False
SW95,DURING,full_multivariate,regression,sqrt,5,0.9933406351428158,False
SW95,DURING,full_multivariate,regression,0.33,1,0.9963070965825439,True
SW95,DURING,full_multivariate,regression,0.33,5,0.996030574976195,False
SW95,DURING,full_multivariate,classification,sqrt,1,0.9737108190091001,True
SW95,DURING,full_multivariate,classification,sqrt,5,0.9691607684529828,False
SW95,DURING,full_multivariate,classification,0.33,1,0.9716885743174924,False
SW95,DURING,full_multivariate,classification,0.33,5,0.9716885743174924,False
SW95,DURING,forecast_safe,regression,sqrt,1,0.9934009655445865,False
SW95,DURING,forecast_safe,regression,sqrt,5,0.9915745188842251,False
SW95,DURING,forecast_safe,regression,0.33,1,0.995126783515235,True
SW95,DURING,forecast_safe,regression,0.33,5,0.9947156096801044,False
SW95,DURING,forecast_safe,classification,sqrt,1,0.9711830131445905,True
SW95,DURING,forecast_safe,classification,sqrt,5,0.9651162790697675,False
SW95,DURING,forecast_safe,classification,0.33,1,0.9701718907987866,False
SW95,DURING,forecast_safe,classification,0.33,5,0.968149646107179,False
SW95,AFTER,stage_only,regression,sqrt,1,0.993129765719426,False
SW95,AFTER,stage_only,regression,sqrt,5,0.9906208209804565,False
SW95,AFTER,stage_only,regression,0.33,1,0.9939841478933,True
SW95,AFTER,stage_only,regression,0.33,5,0.9932584929094661,False
SW95,AFTER,stage_only,classification,sqrt,1,0.974559686888454,False
SW95,AFTER,stage_only,classification,sqrt,5,0.9784735812133072,True
SW95,AFTER,stage_only,classification,0.33,1,0.9735812133072407,False
SW95,AFTER,stage_only,classification,0.33,5,0.9765166340508806,False
SW95,AFTER,hydromet,regression,sqrt,1,0.9925202902058654,False
SW95,AFTER,hydromet,regression,sqrt,5,0.9897790628203871,False
SW95,AFTER,hydromet,regression,0.33,1,0.9939163937701692,True
SW95,AFTER,hydromet,regression,0.33,5,0.9933134781001451,False
SW95,AFTER,hydromet,classification,sqrt,1,0.9716242661448141,False
SW95,AFTER,hydromet,classification,sqrt,5,0.9735812133072407,False
SW95,AFTER,hydromet,classification,0.33,1,0.974559686888454,False
SW95,AFTER,hydromet,classification,0.33,5,0.9765166340508806,True
SW95,AFTER,full_multivariate,regression,sqrt,1,0.9923392653041565,False
SW95,AFTER,full_multivariate,regression,sqrt,5,0.9905508266659481,False
SW95,AFTER,full_multivariate,regression,0.33,1,0.9939410057991572,True
SW95,AFTER,full_multivariate,regression,0.33,5,0.993406966121256,False
SW95,AFTER,full_multivariate,classification,sqrt,1,0.9765166340508806,True
SW95,AFTER,full_multivariate,classification,sqrt,5,0.9726027397260274,False
SW95,AFTER,full_multivariate,classification,0.33,1,0.974559686888454,False
SW95,AFTER,full_multivariate,classification,0.33,5,0.9755381604696673,False
SW95,AFTER,forecast_safe,regression,sqrt,1,0.9906111717478095,False
SW95,AFTER,forecast_safe,regression,sqrt,5,0.9871900860574462,False
SW95,AFTER,forecast_safe,regression,0.33,1,0.9924075954055355,True
SW95,AFTER,forecast_safe,regression,0.33,5,0.9915587838322919,False
SW95,AFTER,forecast_safe,classification,sqrt,1,0.974559686888454,False
SW95,AFTER,forecast_safe,classification,sqrt,5,0.9696673189823874,False
SW95,AFTER,forecast_safe,classification,0.33,1,0.974559686888454,False
SW95,AFTER,forecast_safe,classification,0.33,5,0.9774951076320939,True
SW95,ALL,stage_only,regression,sqrt,1,0.9947444453679063,False
SW95,ALL,stage_only,regression,sqrt,5,0.9932347562888035,False
SW95,ALL,stage_only,regression,0.33,1,0.9960601972673242,True
SW95,ALL,stage_only,regression,0.33,5,0.9957004339519281,False
SW95,ALL,stage_only,classification,sqrt,1,0.9739447628973423,True
SW95,ALL,stage_only,classification,sqrt,5,0.9687337154768109,False
SW95,ALL,stage_only,classification,0.33,1,0.9713392391870767,False
SW95,ALL,stage_only,classification,0.33,5,0.9702970297029703,False
SW95,ALL,hydromet,regression,sqrt,1,0.9942939889746983,False
SW95,ALL,hydromet,regression,sqrt,5,0.9925759964439201,False
SW95,ALL,hydromet,regression,0.33,1,0.995849696426108,True
SW95,ALL,hydromet,regression,0.33,5,0.995637301896643,False
SW95,ALL,hydromet,classification,sqrt,1,0.9697759249609171,False
SW95,ALL,hydromet,classification,sqrt,5,0.9650859822824388,False
SW95,ALL,hydromet,classification,0.33,1,0.9726420010422094,True
SW95,ALL,hydromet,classification,0.33,5,0.9708181344450234,False
SW95,ALL,full_multivariate,regression,sqrt,1,0.9942478527420462,False
SW95,ALL,full_multivariate,regression,sqrt,5,0.9929002065100401,False
SW95,ALL,full_multivariate,regression,0.33,1,0.9959238172568612,True
SW95,ALL,full_multivariate,regression,0.33,5,0.9957002793434003,False
SW95,ALL,full_multivariate,classification,sqrt,1,0.9684731631057842,False
SW95,ALL,full_multivariate,classification,sqrt,5,0.9669098488796248,False
SW95,ALL,full_multivariate,classification,0.33,1,0.9736842105263158,True
SW95,ALL,full_multivariate,classification,0.33,5,0.9726420010422094,False
SW95,ALL,forecast_safe,regression,sqrt,1,0.9929324150056492,False
SW95,ALL,forecast_safe,regression,sqrt,5,0.9911142311055765,False
SW95,ALL,forecast_safe,regression,0.33,1,0.9952492295149364,True
SW95,ALL,forecast_safe,regression,0.33,5,0.9948460381441423,False
SW95,ALL,forecast_safe,classification,sqrt,1,0.9650859822824388,False
SW95,ALL,forecast_safe,classification,sqrt,5,0.9650859822824388,False
SW95,ALL,forecast_safe,classification,0.33,1,0.9708181344450234,True
SW95,ALL,forecast_safe,classification,0.33,5,0.9708181344450234,False
