Station_ID,Id,Stratum,Feature_Set,Mean_Residual,SD_Residual,Skew_Residual,Kurtosis_Residual,Shapiro_p,JarqueBera_p,BreuschPagan_p,Residual_ACF_lag1,Residual_ACF_lag2,Residual_ACF_lag3,Residual_ACF_lag4,Residual_ACF_lag5,Residual_ACF_lag6,Residual_ACF_lag7
SW93.4L,12,BEFORE,full_multivariate,-0.03154504716981036,0.11388502490298717,-0.4802598701914381,-0.41692218664083347,0.00019077813731532454,0.007887060744417017,0.027348893505113676,0.906203022665029,0.7788957390610112,0.6476945328011523,0.5296620171113126,0.42202810050049433,0.3303135704396891,0.26516606575346563
SW93.4L,12,BEFORE,forecast_safe,-0.01958632075471679,0.12983098656582273,0.14754464400445702,0.3625001164678969,0.16414548861123512,0.38099421082557516,0.00012216661774035656,0.8883840783353314,0.7409565061255177,0.6053038942075398,0.48042761303060566,0.362315128848118,0.26255382795986826,0.198256561414993
SW93.4L,12,DURING,stage_only,0.03643010101010052,0.1094600096729447,0.5812966226307524,2.6953614059171223,1.0902871560421399e-07,2.5655444098431785e-39,0.6281903820099901,0.8324579944494482,0.6097891906120682,0.4374752492551141,0.33764669486945714,0.27054288401861637,0.22614659787346778,0.1883164770253766
SW93.4L,12,DURING,hydromet,0.03274454545454466,0.11019036173999142,0.5609511250560351,2.7274813401109617,8.739169386719579e-08,1.1102208476006898e-39,0.9298807867766945,0.8436132735452787,0.6285254128514065,0.4576027168968628,0.3560679357810122,0.2853087929616037,0.23778861282996808,0.19739764318931907
SW93.4L,12,DURING,full_multivariate,0.03362424242424186,0.11014934694206316,0.5384512861268098,2.7751350879918233,2.0624648092676976e-08,2.061374115141495e-40,0.9939587728129471,0.8475576665361435,0.6381788226093393,0.464756289971324,0.3588542943065514,0.28766392740527386,0.23918607525411284,0.1948570781121861
SW93.4L,12,DURING,forecast_safe,0.03420666666666601,0.11065399452368911,0.970949767591076,3.7177826960347824,3.418231894636571e-11,1.6122438931459923e-79,0.11540078195511674,0.7979308882644183,0.4979356001994693,0.27612551638510235,0.15587008840892322,0.10297409557636356,0.06903320729870531,0.026256283610818852
SW93.4L,12,AFTER,stage_only,0.027479766536964833,0.14501772722705797,-1.1268398160845723,4.815790772537636,3.7280078616064315e-10,1.828394015540485e-66,0.47709204786071946,0.880221076931098,0.6922825064308087,0.5064470423338927,0.3455673339348122,0.21776671770708836,0.12226842940938465,0.0518923270658337
SW93.4L,12,AFTER,hydromet,0.27085389105058355,0.24736492878460506,-0.1642396433585315,-0.15726497979662524,0.0027292813031761275,0.49158125743214975,2.654203307457545e-32,0.9583040755426478,0.890972266268561,0.8233428309703381,0.7639973586685672,0.7198899328000975,0.6861997723920943,0.6597769557553582
SW93.4L,12,AFTER,full_multivariate,0.2079126459143965,0.20871907566040543,-0.27011756936629777,0.3438770177277526,0.012221805210697326,0.11127254712280532,1.4901082591257832e-24,0.9402036187822226,0.8489825939554662,0.758242980937868,0.6823256840375309,0.6208044337724233,0.5753484062528359,0.54019094420168
SW93.4L,12,AFTER,forecast_safe,0.2913826848249025,0.29457195024125266,-0.0959976462146122,-0.0180066447988132,0.00011390641286455915,0.8194660147479693,1.0765354443417048e-31,0.9569156620074135,0.8845478360098266,0.8159549232542974,0.7542263444864428,0.7066277256609871,0.6733688721729288,0.6523640165509483
