Station_ID,Id,Stratum,Feature_Set,N_Features,N_Train,N_Test,RMSE,MAE,MaxAE,R2,NSE,KGE,PBIAS_pct,Pearson_r,Persistence_Index,RMSE_Persistence,NSE_Persistence,OOB_R2,Train_Start,Train_End,Test_Start,Test_End,HP_max_features,HP_min_samples_leaf
SW93.4L,12,DURING,forecast_safe,179,1978,495,0.11571372682511598,0.08527959595959596,0.6831499999999973,0.9940408246594633,0.9940408246594633,0.9747333290364508,1.3752456912655477,0.9975539387555907,-0.5140799440319805,0.09403953606560564,0.9960641607043104,0.9980094672740822,2014-11-26,2021-02-07,2021-02-08,2022-06-25,0.33,1
SW93.4L,12,AFTER,stage_only,95,1028,257,0.14732090630931347,0.10732996108949368,0.6714999999999991,0.9865873009622682,0.9865873009622682,0.962048409519536,0.8552070719302449,0.9939725273308524,-1.279252412961736,0.09758165292885158,0.9941153077379864,0.9977806202448243,2022-06-26,2025-04-18,2025-04-19,2025-12-31,0.33,1
SW93.4L,12,AFTER,hydromet,205,1028,257,0.3664875812468559,0.2996367704280152,0.8538499999999987,0.9169946774754439,0.9169946774754439,0.8142959864970523,8.42933519011867,0.9938144514630006,-13.105295371240553,0.09758165292885158,0.9941153077379864,0.9976164236559023,2022-06-26,2025-04-18,2025-04-19,2025-12-31,0.33,1
SW93.4L,12,AFTER,full_multivariate,209,1028,257,0.29431583800400485,0.24256361867704235,0.722500000000001,0.9464678504399852,0.9464678504399852,0.8568733654854683,6.4705194962460535,0.9939507709980455,-8.096847749468738,0.09758165292885158,0.9941153077379864,0.9977151368825546,2022-06-26,2025-04-18,2025-04-19,2025-12-31,0.33,1
SW93.4L,12,AFTER,forecast_safe,179,1028,257,0.41393099204703465,0.3285192607003888,0.9821999999999989,0.8941128389615163,0.8941128389615163,0.7829287294901183,9.068218697021063,0.990907267083586,-16.993661575473954,0.09758165292885158,0.9941153077379864,0.9970107082361194,2022-06-26,2025-04-18,2025-04-19,2025-12-31,0.33,1
SW93.4L,12,ALL,stage_only,95,3856,964,0.09210038125988293,0.06932468879668062,0.7741499999999997,0.9961940699428918,0.9961940699428918,0.985967065945224,-1.2703488372093137,0.9983517041074329,0.12873206610337162,0.09867009872166307,0.9956317340406565,0.9985788206740077,2011-01-08,2023-05-12,2023-05-13,2025-12-31,0.33,1
SW93.4L,12,ALL,hydromet,205,3856,964,0.09774932825750034,0.07422453319502098,0.7710500000000002,0.9957128812831442,0.9957128812831442,0.9823967964939184,-1.1719895142612504,0.9981274285962389,0.018576534314297732,0.09867009872166307,0.9956317340406565,0.9984833710539561,2011-01-08,2023-05-12,2023-05-13,2025-12-31,0.33,1
SW93.4L,12,ALL,full_multivariate,209,3856,964,0.0993750961793945,0.07584678423236521,0.7813999999999997,0.995569088551102,0.995569088551102,0.9805148541633867,-1.2039166851740317,0.9980935807930239,-0.014341042907526358,0.09867009872166307,0.9956317340406565,0.9984893011364424,2011-01-08,2023-05-12,2023-05-13,2025-12-31,0.33,1
SW93.4L,12,ALL,forecast_safe,179,3856,964,0.1070934090523229,0.08040290456431545,0.8125499999999999,0.994854075218852,0.994854075218852,0.980565249164028,-1.3617381579364978,0.9977748658662696,-0.17802460496734485,0.09867009872166307,0.9956317340406565,0.9981817174839058,2011-01-08,2023-05-12,2023-05-13,2025-12-31,0.33,1
SW93.5L,13,BEFORE,stage_only,103,838,210,0.06171844865809429,0.04883238095238056,0.19049999999999212,0.9979814174311872,0.9979814174311872,0.9971410266912224,-0.23958984801104818,0.9990065410904571,0.3222697195628377,0.0749698352037417,0.9970215546994436,0.9993426750051483,2011-01-08,2013-12-22,2013-12-23,2014-11-25,0.33,1
SW93.5L,13,BEFORE,hydromet,221,838,210,0.07492216882173339,0.05844666666666623,0.22100000000000142,0.9970253409310063,0.9970253409310063,0.9898693289169886,-0.9762344556759552,0.9987892176678226,0.0012712107091524816,0.0749698352037417,0.9970215546994436,0.9992807847129394,2011-01-08,2013-12-22,2013-12-23,2014-11-25,0.33,1
SW93.5L,13,BEFORE,full_multivariate,225,838,210,0.08232729303561101,0.063693095238095,0.2260500000000012,0.9964082658172962,0.9964082658172962,0.9870769837951742,-1.1857101301723583,0.9986225244336142,-0.20590906337370796,0.0749698352037417,0.9970215546994436,0.9992951174471612,2011-01-08,2013-12-22,2013-12-23,2014-11-25,0.33,1
SW93.5L,13,BEFORE,forecast_safe,193,838,210,0.10989156191879476,0.08490714285714263,0.3308000000000013,0.9936005123010514,0.9936005123010514,0.9824145030091993,-1.1773107410370252,0.9973100220402318,-1.1486000423620988,0.0749698352037417,0.9970215546994436,0.9980393914919077,2011-01-08,2013-12-22,2013-12-23,2014-11-25,0.33,1
SW93.5L,13,DURING,stage_only,103,1978,495,0.04639049237535942,0.032691818181818114,0.32955000000000023,0.9989850560815189,0.9989850560815189,0.9950213977751148,0.13118610370438927,0.9995085860029708,0.7494623073451385,0.0926813701001251,0.9959489372328526,0.9995033918114636,2014-11-26,2021-02-07,2021-02-08,2022-06-25,0.33,1
SW93.5L,13,DURING,hydromet,221,1978,495,0.048066368206108843,0.03376656565656551,0.3413499999999998,0.9989104009910135,0.9989104009910135,0.9935351585459843,0.05048035497966764,0.9994795186224422,0.7310337875229125,0.0926813701001251,0.9959489372328526,0.999489482362154,2014-11-26,2021-02-07,2021-02-08,2022-06-25,0.33,1
SW93.5L,13,DURING,full_multivariate,225,1978,495,0.04737521237392754,0.03291414141414134,0.3594000000000013,0.9989415108241444,0.9989415108241444,0.9929363991818067,0.03559474118048549,0.9994992070857486,0.7387132126316078,0.0926813701001251,0.9959489372328526,0.9995019518256819,2014-11-26,2021-02-07,2021-02-08,2022-06-25,0.33,1
SW93.5L,13,DURING,forecast_safe,193,1978,495,0.0929237951607159,0.06798787878787864,0.5562000000000005,0.9959277169263456,0.9959277169263456,0.9887998129029901,0.7635509171185081,0.998088689964505,-0.005238207287021623,0.0926813701001251,0.9959489372328526,0.9981764857265236,2014-11-26,2021-02-07,2021-02-08,2022-06-25,0.33,1
SW93.5L,13,AFTER,stage_only,103,1028,257,0.07027022259022181,0.047928793774318995,0.32314999999999894,0.9967436927214328,0.9967436927214328,0.9933892646808936,-0.01975868592834292,0.9983821279939692,0.4375813796312774,0.09370040841407777,0.9942101716397079,0.9993128016365302,2022-06-26,2025-04-18,2025-04-19,2025-12-31,0.33,1
SW93.5L,13,AFTER,hydromet,221,1028,257,0.15759626728775977,0.12716342412451387,0.4187999999999983,0.9836214830198946,0.9836214830198946,0.9177318916521985,3.521193289313787,0.9983972800393408,-1.8288432680375828,0.09370040841407777,0.9942101716397079,0.999287354654998,2022-06-26,2025-04-18,2025-04-19,2025-12-31,0.33,1
