,Panka,Rajshahi,Hardinge Br.,Talbaria,Mohendrapur,Bhagyakul,Sureswar,Bhairab Bazar
0,4.8490294751977,2.9367361610352263,2.467002156721783,2.2746944644140905,9.338892882818117,3.8633357296908697,8.075844716031632,5.862329259525521
1,14.51005361930295,19.35656836461126,20.352278820375336,17.60603217158177,26.09195710455764,23.412278820375338,23.91461126005362,21.8228418230563
