,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1,1.0,0.837812414587376,0.8353958466727024,0.8181941952004905,0.7196584193117638,0.7041168949114093,0.6478942943954602,0.3358822466412449,0.5032452830947464,0.5338105699832639,0.5284165737890391,0.4779050447540812,0.4709811404631324,0.43543670575037496,0.2781047148974434,0.30363011235755244,0.1953096912545628
2,0.837812414587376,1.0,0.9506769134803164,0.8517144972571165,0.7527314462351933,0.7654172532771951,0.6890988734406399,0.3627204171287642,0.5476967539555156,0.5671995208030758,0.565489072572038,0.5178927403720152,0.5023124100806918,0.46225117933005705,0.3045131095353959,0.32340360926167194,0.20812322827148966
3,0.8353958466727024,0.9506769134803164,1.0,0.8500085926622051,0.7628024586803391,0.7499986549860386,0.6869668246483653,0.3745725119121958,0.544592027910081,0.5643516096886001,0.5661475344380935,0.5039649781918686,0.4961063436274421,0.46841424977859375,0.30240272929029427,0.3326291450805854,0.21115650335367855
4,0.8181941952004905,0.8517144972571165,0.8500085926622051,1.0,0.831798516709307,0.8548221217138198,0.8275397989703281,0.5019587867011642,0.6835992509302286,0.7218789395617538,0.7194532220726522,0.647326646135905,0.6357433070746332,0.5944480071595982,0.40069865380050657,0.39682723893496274,0.27327101800013376
5,0.7196584193117638,0.7527314462351933,0.7628024586803391,0.831798516709307,1.0,0.7830487836379781,0.7624749911069026,0.48459560013521435,0.640304003467082,0.6758040240971879,0.6745521416033233,0.6120877071596081,0.6008905367066264,0.5649963431116234,0.38272315209643787,0.3943517461549066,0.2649991700515692
6,0.7041168949114093,0.7654172532771951,0.7499986549860386,0.8548221217138198,0.7830487836379781,1.0,0.9076383356303558,0.6370636702865733,0.8142904116672722,0.8459940970610856,0.8462491543964943,0.7737223802939847,0.7600119957847058,0.710561210736577,0.48128109095478117,0.4791682360770074,0.3424891724853373
7,0.6478942943954602,0.6890988734406399,0.6869668246483653,0.8275397989703281,0.7624749911069026,0.9076383356303558,1.0,0.7554758669452906,0.8765770461289689,0.937611046212076,0.9326335780838912,0.8520790296613567,0.8406146964171851,0.7968594137954033,0.5485694951987634,0.5233344683890452,0.3772013918573448
8,0.3358822466412449,0.3627204171287642,0.3745725119121958,0.5019587867011642,0.48459560013521435,0.6370636702865733,0.7554758669452906,1.0,0.7576501398871348,0.8172306742358993,0.8124321787529439,0.6816092046610522,0.6683776579256393,0.6234548198453365,0.41003355879209075,0.4175405924864389,0.2897768870942696
9,0.5032452830947464,0.5476967539555156,0.544592027910081,0.6835992509302286,0.640304003467082,0.8142904116672722,0.8765770461289689,0.7576501398871348,1.0,0.8938450022014891,0.8821772081091549,0.811305585516751,0.8033025068594684,0.7610167898350066,0.5175038605410389,0.5206415303017115,0.37009340719503997
10,0.5338105699832639,0.5671995208030758,0.5643516096886001,0.7218789395617538,0.6758040240971879,0.8459940970610856,0.937611046212076,0.8172306742358993,0.8938450022014891,1.0,0.9609644694381736,0.8828201626982829,0.8734150223595426,0.8331851642480562,0.5799691010007649,0.5511561568512062,0.4063494232194549
11,0.5284165737890391,0.565489072572038,0.5661475344380935,0.7194532220726522,0.6745521416033233,0.8462491543964943,0.9326335780838912,0.8124321787529439,0.8821772081091549,0.9609644694381736,1.0,0.8781625209067342,0.8664465025923227,0.8302275704039813,0.5842438273570566,0.5548085349526468,0.4008262452418711
12,0.4779050447540812,0.5178927403720152,0.5039649781918686,0.647326646135905,0.6120877071596081,0.7737223802939847,0.8520790296613567,0.6816092046610522,0.811305585516751,0.8828201626982829,0.8781625209067342,1.0,0.9788994162286084,0.9270778135250146,0.7408644272289427,0.6696524925243559,0.6072154872984865
13,0.4709811404631324,0.5023124100806918,0.4961063436274421,0.6357433070746332,0.6008905367066264,0.7600119957847058,0.8406146964171851,0.6683776579256393,0.8033025068594684,0.8734150223595426,0.8664465025923227,0.9788994162286084,1.0,0.9327637810923117,0.7475972654703551,0.6739543499056317,0.6162008040760122
14,0.43543670575037496,0.46225117933005705,0.46841424977859375,0.5944480071595982,0.5649963431116234,0.710561210736577,0.7968594137954033,0.6234548198453365,0.7610167898350066,0.8331851642480562,0.8302275704039813,0.9270778135250146,0.9327637810923117,1.0,0.7357318929231929,0.6663062589550871,0.5923184443296667
15,0.2781047148974434,0.3045131095353959,0.30240272929029427,0.40069865380050657,0.38272315209643787,0.48128109095478117,0.5485694951987634,0.41003355879209075,0.5175038605410389,0.5799691010007649,0.5842438273570566,0.7408644272289427,0.7475972654703551,0.7357318929231929,1.0,0.6103984532195734,0.665411020793339
16,0.30363011235755244,0.32340360926167194,0.3326291450805854,0.39682723893496274,0.3943517461549066,0.4791682360770074,0.5233344683890452,0.4175405924864389,0.5206415303017115,0.5511561568512062,0.5548085349526468,0.6696524925243559,0.6739543499056317,0.6663062589550871,0.6103984532195734,1.0,0.5466563842767154
17,0.1953096912545628,0.20812322827148966,0.21115650335367855,0.27327101800013376,0.2649991700515692,0.3424891724853373,0.3772013918573448,0.2897768870942696,0.37009340719503997,0.4063494232194549,0.4008262452418711,0.6072154872984865,0.6162008040760122,0.5923184443296667,0.665411020793339,0.5466563842767154,1.0
