date,coarse,fine,conc_ppm,total_kg_s,q,station,name,era,logc,logq,monsoon,resid
2012-07-25,19733.13,29684.33,430.0,49417.46,68878.25,SW93.5L,Mawa (bridge),Before,2.6334684555795866,4.838082104400909,True,-0.3923929550645
2012-08-08,16288.16,20351.66,330.0,36639.83,61581.89,SW93.5L,Mawa (bridge),Before,2.5185139398778875,4.789453013634651,True,-0.49641490831032575
2012-08-15,14715.66,37524.38,650.0,52240.04,55766.35,SW93.5L,Mawa (bridge),Before,2.8129133566428557,4.746372220128391,True,-0.19233027106859435
2012-08-22,13600.66,43106.53,790.0,56707.19,53853.89,SW93.5L,Mawa (bridge),Before,2.8976270912904414,4.731217078934245,True,-0.10420942917261344
2012-08-29,13178.0,47864.86,900.0,61042.86,53964.7,SW93.5L,Mawa (bridge),Before,2.9542425094393248,4.732109767077979,True,-0.04779470095502836
2012-09-05,18425.21,46566.09,760.0,64991.29,60660.01,SW93.5L,Mawa (bridge),Before,2.8808135922807914,4.782902477569509,True,-0.1326425953348478
2012-09-12,11833.34,45221.19,960.0,57054.53,48869.42,SW93.5L,Mawa (bridge),Before,2.9822712330395684,4.689037184694342,True,-0.010082602863819012
2012-09-19,20982.03,49899.49,790.0,70881.52,59634.48,SW93.5L,Mawa (bridge),Before,2.8976270912904414,4.7754974366506975,True,-0.1141643300082138
2012-09-26,26438.9,30192.18,420.0,56631.07,69682.67,SW93.5L,Mawa (bridge),Before,2.6232492903979003,4.843124782987711,True,-0.4037457914237961
2012-10-03,14518.43,50084.36,790.0,64602.79,65930.33,SW93.5L,Mawa (bridge),Before,2.8976270912904414,4.819085249516194,True,-0.12396353618209499
2012-10-10,9405.49,16619.02,350.0,26024.51,47119.16,SW93.5L,Mawa (bridge),Before,2.5440680443502757,4.673197539618253,True,-0.44472479737566406
2012-10-17,5978.12,11685.92,310.0,17664.04,38396.78,SW93.5L,Mawa (bridge),Before,2.4913616938342726,4.584294805438702,True,-0.47744445518158685
2012-10-24,3129.88,21910.54,660.0,25040.42,24763.59,SW93.5L,Mawa (bridge),Before,2.8195439355418688,4.393813604975352,True,-0.10643912984397152
2012-11-14,0.0,0.0,400.0,0.0,15815.73,SW93.5L,Mawa (bridge),Before,2.6020599913279625,4.199089242262178,False,-0.2801460627361081
2012-11-21,0.0,0.0,400.0,0.0,11796.72,SW93.5L,Mawa (bridge),Before,2.6020599913279625,4.0717612713809785,False,-0.2515207898366163
2012-12-16,0.0,0.0,450.0,0.0,7922.38,SW93.5L,Mawa (bridge),Before,2.6532125137753435,3.8988556696695302,False,-0.16149644684118725
2012-12-23,0.0,0.0,660.0,0.0,4082.24,SW93.5L,Mawa (bridge),Before,2.8195439355418688,3.610898533846899,False,0.06957213785373861
2013-06-05,2108.11,33833.32,1420.0,35941.43,25546.92,SW93.5L,Mawa (bridge),Before,3.1522883443830563,4.4073385480075284,True,0.22326466519832522
2013-06-19,1840.76,43498.13,1900.0,45338.89,25133.83,SW93.5L,Mawa (bridge),Before,3.278753600952829,4.400258673277225,True,0.35132158575870864
2013-07-10,15945.52,113812.68,1930.0,129758.2,63650.22,SW93.5L,Mawa (bridge),Before,3.285557309007774,4.803799909083483,True,0.2674030595613681
2013-07-24,19123.41,76840.57,1240.0,95963.98,68435.25,SW93.5L,Mawa (bridge),Before,3.093421685162235,4.83527985811075,True,0.06819026229092362
2013-08-07,19675.11,77540.3,1260.0,97215.41,63650.22,SW93.5L,Mawa (bridge),Before,3.100370545117563,4.803799909083483,True,0.08221629567115718
2013-08-17,22122.96,114392.77,1790.0,136515.73,63981.19,SW93.5L,Mawa (bridge),Before,3.2528530309798933,4.806052313360269,True,0.2341924066446337
2013-08-21,27203.7,114891.92,1660.0,142095.62,70225.5,SW93.5L,Mawa (bridge),Before,3.220108088040055,4.84649484002695,True,0.19235536591538782
2013-08-28,16233.68,71952.31,1250.0,88185.99,60743.77,SW93.5L,Mawa (bridge),Before,3.0969100130080562,4.783501742461854,True,0.08331910149032629
2013-09-04,21603.75,71382.77,1090.0,92986.52,64313.79,SW93.5L,Mawa (bridge),Before,3.037426497940624,4.808304103232075,True,0.01825963684413523
2013-09-11,32945.64,160679.72,1890.0,193625.36,86678.27,SW93.5L,Mawa (bridge),Before,3.2764618041732443,4.937910234708792,True,0.22815750487450837
2013-09-18,18392.22,59949.84,1070.0,78342.06,54444.29,SW93.5L,Mawa (bridge),Before,3.0293837776852097,4.735952338609217,True,0.026482698512015013
2013-10-02,6017.59,41818.2,1340.0,47835.79,31709.04,SW93.5L,Mawa (bridge),Before,3.1271047983648077,4.501183093839962,True,0.17698343171996056
2013-10-09,6069.67,20662.78,680.0,26732.45,30537.53,SW93.5L,Mawa (bridge),Before,2.832508912706236,4.484833906631613,True,-0.11393690690613267
2013-10-19,8002.94,72196.46,1990.0,80199.4,35866.05,SW93.5L,Mawa (bridge),Before,3.298853076409707,4.554683549587487,True,0.33670399004686447
2013-10-23,6259.13,50553.24,1470.0,56812.37,33100.13,SW93.5L,Mawa (bridge),Before,3.167317334748176,4.519829699460667,True,0.21300392631669052
2014-06-05,1454.94,21983.33,1025.0,23438.27,19209.66,SW93.5L,Mawa (bridge),Before,3.010723865391773,4.283519678165671,True,0.10953655958832176
2014-06-19,2380.97,49960.92,1890.0,52341.89,31168.58,SW93.5L,Mawa (bridge),Before,3.2764618041732443,4.4937170168353235,True,0.3280189256898538
2014-07-09,8400.75,119528.95,2940.0,127929.7,43566.08,SW93.5L,Mawa (bridge),Before,3.4683473304121573,4.639148484632614,True,0.4872092363758913
2014-07-23,10674.95,98285.27,2180.0,108960.22,47714.53,SW93.5L,Mawa (bridge),Before,3.3384564936046046,4.67865065027534,True,0.3484377093019475
2014-08-06,12364.03,12364.03,3050.0,24728.05,47207.56,SW93.5L,Mawa (bridge),Before,3.484299839346786,4.674011553790268,True,0.49532399480020306
2014-08-13,15791.47,121861.12,2450.0,137652.59,54507.25,SW93.5L,Mawa (bridge),Before,3.3891660843645326,4.736454271553428,True,0.38615216299801736
2014-08-14,154.54,11981.13,305.0,12135.67,58087.05,SW93.5L,Mawa (bridge),Before,2.484299839346786,4.76407932102342,True,-0.5249246151372193
2014-08-20,25560.14,186290.77,2470.0,211850.91,72850.81,SW93.5L,Mawa (bridge),Before,3.392696953259666,4.862434384885346,True,0.3613607779604324
2014-08-27,0.0,37675.76,3140.0,37675.76,83886.37,SW93.5L,Mawa (bridge),Before,3.496929648073215,4.923691401655135,True,0.4518219596499722
2014-09-03,25883.24,203121.35,2560.0,229004.59,78387.19,SW93.5L,Mawa (bridge),Before,3.4082399653118496,4.894245096270338,True,0.3697522561570117
2014-09-10,16454.49,213346.3,3920.0,229800.79,53078.76,SW93.5L,Mawa (bridge),Before,3.593286067020457,4.724920768535881,True,0.5928650533165674
2014-09-17,12881.12,176674.04,3850.0,189555.16,43800.25,SW93.5L,Mawa (bridge),Before,3.5854607295085006,4.641476589346808,True,0.6037992419686611
2014-09-24,19583.66,227498.4,3960.0,247082.06,55972.43,SW93.5L,Mawa (bridge),Before,3.597695185925512,4.747974161876935,True,0.5920914172379375
2014-10-15,3792.87,105039.5,3980.0,108832.37,28564.93,SW93.5L,Mawa (bridge),Before,3.5998830720736876,4.455833164134324,True,0.6599570623862512
2014-10-29,2142.51,74072.46,3250.0,76214.97,21109.55,SW93.5L,Mawa (bridge),Before,3.5118833609788744,4.3244789753919815,True,0.6014877794700917
2015-06-03,5965.4,1592.27,170.0,7557.67,28919.24,SW93.5L,Mawa (bridge),During,2.230448921378274,4.461186875477844,True,-0.7106806844017779
2015-06-17,12872.65,1991.55,126.67,14864.2,47699.38,SW93.5L,Mawa (bridge),During,2.1026737705489267,4.678512734085634,True,-0.8873140080874946
2015-07-08,16472.0,2236.01,135.0,18708.01,46775.92,SW93.5L,Mawa (bridge),During,2.130333768495006,4.670022338063958,True,-0.8577452394175653
2015-07-23,15329.25,1765.59,110.0,17094.84,46775.92,SW93.5L,Mawa (bridge),During,2.041392685158225,4.670022338063958,True,-0.9466863227543465
2015-08-05,16715.41,881.62,53.33,17597.03,47235.52,SW93.5L,Mawa (bridge),During,1.7269715836828767,4.674268700720859,True,-1.2620620714218458
2015-08-12,11420.53,3004.25,200.0,14424.78,42406.08,SW93.5L,Mawa (bridge),During,2.3010299956639813,4.627428128317932,True,-0.6774731832341172
2015-08-19,18378.46,3876.4,216.67,22254.86,49598.12,SW93.5L,Mawa (bridge),During,2.3357987833253655,4.69546521501641,True,-0.6580001719881712
2015-08-26,32857.7,10269.11,366.67,43126.81,79457.94,SW93.5L,Mawa (bridge),During,2.5642753785522703,4.900137301491685,True,-0.47553698834488145
2015-09-04,37508.24,10331.59,350.0,47839.83,82528.81,SW93.5L,Mawa (bridge),During,2.5440680443502757,4.916605582972433,True,-0.4994466437910581
2015-09-09,16520.69,6730.08,216.67,23250.77,79835.82,SW93.5L,Mawa (bridge),During,2.3357987833253655,4.902197790322687,True,-0.7044768129367531
2015-09-16,18513.77,5369.36,266.67,23883.13,57095.88,SW93.5L,Mawa (bridge),During,2.425974160919376,4.756604770981032,True,-0.5815699005348534
2015-09-22,11949.92,4166.91,250.0,16116.83,45869.34,SW93.5L,Mawa (bridge),During,2.3979400086720375,4.66152249124556,True,-0.5882281038332122
2015-10-14,3244.01,2714.41,266.67,5958.42,28201.09,SW93.5L,Mawa (bridge),During,2.425974160919376,4.45026589455471,True,-0.5127002415216819
2015-10-28,1209.43,1474.33,183.33,2683.76,20478.9,SW93.5L,Mawa (bridge),During,2.263233538439489,4.311306625313557,True,-0.64420069755257
2016-06-08,857.7,3828.06,207.86,4685.75,22741.99,SW93.5L,Mawa (bridge),During,2.317770922950241,4.356828464230594,True,-0.5998973178160143
2016-06-22,4553.6,10659.7,340.71,15213.3,31702.6,SW93.5L,Mawa (bridge),During,2.5323848805038462,4.5010948811246605,True,-0.41771665457507545
2016-07-13,18755.4,32061.3,549.29,50816.7,55350.97,SW93.5L,Mawa (bridge),During,2.739801692623487,4.743125236090192,True,-0.26471196347567316
2016-07-27,36117.39,65130.46,692.14,101247.85,91218.67,SW93.5L,Mawa (bridge),During,2.8401939486155476,4.960083735786176,True,-0.2130952924448808
2016-08-10,25050.25,32483.58,470.0,57533.83,70364.76,SW93.5L,Mawa (bridge),During,2.6720978579357175,4.847355210714508,True,-0.3558482886624228
2016-08-17,20143.73,19940.3,329.29,40084.03,60101.01,SW93.5L,Mawa (bridge),During,2.5175785420973846,4.778881770401093,True,-0.4949737291269982
2016-08-24,26472.68,26306.24,406.43,52778.92,60101.01,SW93.5L,Mawa (bridge),During,2.6089857572325403,4.778881770401093,True,-0.4035665139918425
2016-08-31,28914.37,34126.73,515.0,63041.1,59051.95,SW93.5L,Mawa (bridge),During,2.711807229041191,4.771234243359473,True,-0.2990257612816145
2016-09-07,18824.84,35096.02,605.0,53920.86,55025.57,SW93.5L,Mawa (bridge),During,2.781755374652469,4.740564550027249,True,-0.22218260010303625
2016-09-15,20288.1,21421.92,374.29,41710.02,57679.99,SW93.5L,Mawa (bridge),During,2.5732082241145973,4.7610251764175935,True,-0.4353296120073056
2016-09-21,15532.26,25738.29,491.43,41270.55,51869.09,SW93.5L,Mawa (bridge),During,2.691461665039397,4.714908628725312,True,-0.306708466690941
2016-09-28,13431.78,14237.8,297.86,27669.58,46612.46,SW93.5L,Mawa (bridge),During,2.47401218516985,4.668502023684209,True,-0.5137250328460308
2016-10-05,13347.58,12949.39,232.14,26296.97,53741.88,SW93.5L,Mawa (bridge),During,2.3657499801048885,4.73031285486501,True,-0.6358832569745938
2016-10-14,6725.51,8680.24,208.57,15405.75,38483.39,SW93.5L,Mawa (bridge),During,2.3192518411402543,4.585273322031216,True,-0.6497742933532935
2017-06-09,4567.42,11547.19,329.29,16114.61,37372.12,SW93.5L,Mawa (bridge),During,2.5175785420973846,4.5725477346756165,True,-0.44858668596421936
2017-06-21,5211.49,11738.68,301.43,16950.17,40440.82,SW93.5L,Mawa (bridge),During,2.479186473546245,4.606819952998704,True,-0.49468367273230474
2017-07-13,24906.85,11318.54,210.0,36225.39,76919.55,SW93.5L,Mawa (bridge),During,2.322219294733919,4.886036734834662,True,-0.7144230493803256
2017-07-26,18223.03,15186.25,454.29,33409.28,61555.33,SW93.5L,Mawa (bridge),During,2.6573331770686037,4.789265663918322,True,-0.35755355204144923
2017-08-03,20727.08,27776.43,508.57,48503.51,52363.86,SW93.5L,Mawa (bridge),During,2.706350738028585,4.719031653060376,True,-0.29274631255505534
2017-08-09,20979.73,28583.78,74.29,49563.51,57660.48,SW93.5L,Mawa (bridge),During,1.8709303583486958,4.760878253391829,True,-1.1375744472326381
2017-08-16,48008.63,4322.3,614.29,52330.93,97470.05,SW93.5L,Mawa (bridge),During,2.7883734455162617,4.988871188848256,True,-0.27138765474588267
2017-09-07,22819.72,62809.79,487.86,85629.51,61247.59,SW93.5L,Mawa (bridge),During,2.6882952114481564,4.787089004541988,True,-0.3261021713837331
2017-09-13,21791.5,29571.08,345.71,51362.58,61555.33,SW93.5L,Mawa (bridge),During,2.538711942116912,4.789265663918322,True,-0.47617478699314075
2017-09-27,11405.93,21474.59,408.57,32880.52,41512.66,SW93.5L,Mawa (bridge),During,2.6112664745999568,4.618180562487398,True,-0.365157710234834
2017-10-04,16255.14,11949.96,251.43,28205.1,45821.11,SW93.5L,Mawa (bridge),During,2.4004170953751665,4.661065605609291,True,-0.5856483022597248
2017-10-11,12619.18,17861.76,420.0,30480.94,43960.59,SW93.5L,Mawa (bridge),During,2.6232492903979003,4.643063512505431,True,-0.35876896170962747
2017-10-18,6913.07,5893.45,182.86,12806.52,34697.59,SW93.5L,Mawa (bridge),During,2.2621187154318774,4.540299310927782,True,-0.696796574348518
2017-10-25,4206.92,10734.8,360.71,14941.72,33965.55,SW93.5L,Mawa (bridge),During,2.5571581824753316,4.531038651461152,True,-0.3996751695923453
2018-06-06,3201.93,6585.72,344.17,9787.65,23029.22,SW93.5L,Mawa (bridge),During,2.5367730118303626,4.362279228653222,True,-0.38212064404326274
2018-06-20,3722.21,7708.83,370.0,11431.04,26888.71,SW93.5L,Mawa (bridge),During,2.568201724066995,4.429569967216967,True,-0.3658199177602648
2018-07-04,6346.24,10543.2,385.0,16889.44,30392.08,SW93.5L,Mawa (bridge),During,2.5854607295085006,4.482760423726212,True,-0.36051893947248104
2018-07-11,11316.82,16543.59,456.43,27860.41,36400.77,SW93.5L,Mawa (bridge),During,2.659374181772188,4.561110570550543,True,-0.30421979708147884
2018-07-18,6790.42,12697.76,393.57,19488.18,35638.26,SW93.5L,Mawa (bridge),During,2.595021986784182,4.551916491917989,True,-0.3665050227453466
2018-07-25,8669.6,15817.05,475.71,24486.65,32978.11,SW93.5L,Mawa (bridge),During,2.677342280911539,4.518225762282086,True,-0.2766105379406678
2018-08-01,10880.78,18325.82,557.0,29206.6,33877.23,SW93.5L,Mawa (bridge),During,2.745855195173729,4.529907892659392,True,-0.21072394504198888
2018-08-08,18640.58,34153.69,782.0,52794.27,39579.2,SW93.5L,Mawa (bridge),During,2.893206753059848,4.5974670117224035,True,-0.07856070914548452
2018-08-15,16875.61,9353.65,229.0,26229.26,40615.62,SW93.5L,Mawa (bridge),During,2.359835482339888,4.608693087153611,True,-0.6144557731104374
2018-08-29,15582.29,19891.77,489.0,35474.06,37175.98,SW93.5L,Mawa (bridge),During,2.6893088591236203,4.570262425828355,True,-0.2763425965990409
2018-09-14,19081.88,25317.11,568.0,44398.99,42209.86,SW93.5L,Mawa (bridge),During,2.754348335711019,4.6254139117059765,True,-0.22370201652380306
2018-10-10,6764.8,5588.17,147.14,12352.97,27193.49,SW93.5L,Mawa (bridge),During,2.1677307517064803,4.434464948318517,True,-0.7673913566474977
2018-10-24,3801.09,3131.15,130.0,6932.24,21843.99,SW93.5L,Mawa (bridge),During,2.113943352306837,4.339331969047088,True,-0.799791409067999
2019-06-09,0.0,40.39,90.0,40.39,21288.56,SW93.5L,Mawa (bridge),During,1.954242509439325,4.328146285900297,True,-0.9569775394930817
2019-06-12,1608.17,2020.4,111.0,3628.57,18968.66,SW93.5L,Mawa (bridge),During,2.0453229787866576,4.278036652176974,True,-0.8546316590165479
2019-06-19,0.0,74.31,70.0,74.31,24458.7,SW93.5L,Mawa (bridge),During,1.845098040014257,4.388433370205163,True,-1.0796754664074841
2019-06-26,4383.67,5650.68,247.0,10034.35,27510.41,SW93.5L,Mawa (bridge),During,2.392696953259666,4.439497062923697,True,-0.54355645132748
2019-07-03,0.0,56.04,60.0,56.04,39967.47,SW93.5L,Mawa (bridge),During,1.7781512503836436,4.601706657646765,True,-1.1945693489897609
2019-07-09,10.32,6.19,22.9,16.51,35847.38,SW93.5L,Mawa (bridge),During,1.359835482339888,4.5544574196098715,True,-1.602262766549654
2019-07-10,7063.59,5983.02,217.0,13046.61,35847.38,SW93.5L,Mawa (bridge),During,2.3364597338485296,4.5544574196098715,True,-0.6256385150410124
2019-07-17,21545.49,30582.07,649.0,52127.56,70871.41,SW93.5L,Mawa (bridge),During,2.812244696800369,4.850471073217675,True,-0.2164019432859905
2019-07-24,54.89,109.94,41.7,164.83,78147.82,SW93.5L,Mawa (bridge),During,1.6201360549737576,4.892916867509706,True,-1.4180530480658424
2019-07-28,18517.24,13393.18,257.5,31910.42,75092.96,SW93.5L,Mawa (bridge),During,2.41077723337721,4.8755992236024905,True,-0.6235185987699885
2019-08-02,24714.45,18218.25,273.33,42932.7,62783.66,SW93.5L,Mawa (bridge),During,2.43668730135759,4.7978466294824065,True,-0.5801285598929744
2019-08-07,20460.07,10742.5,212.5,31202.57,57604.52,SW93.5L,Mawa (bridge),During,2.3273589343863303,4.760456562139207,True,-0.6810510685597135
2019-08-16,17839.88,14864.28,300.0,32704.16,48391.36,SW93.5L,Mawa (bridge),During,2.4771212547196626,4.6847678277749925,True,-0.5142727645301184
2019-08-21,14074.76,16498.48,375.83,30573.24,45349.34,SW93.5L,Mawa (bridge),During,2.5749914439774946,4.65657097085711,True,-0.4100634911056549
2019-08-23,866.07,89.12,54.4,955.19,45560.73,SW93.5L,Mawa (bridge),During,1.73559889969818,4.658590673976684,True,-1.24991009549897
2019-08-28,25017.05,32746.21,579.17,57763.26,50676.3,SW93.5L,Mawa (bridge),During,2.7628060580718827,4.704804898471801,True,-0.2330926007542069
2019-09-04,10154.02,16682.48,437.5,26836.5,47945.75,SW93.5L,Mawa (bridge),During,2.640978057358332,4.680750116546284,True,-0.34951271903320524
2019-09-06,1196.45,188.75,85.0,1385.2,45773.01,SW93.5L,Mawa (bridge),During,1.9294189257142926,4.660609472257067,True,-1.0565439261751852
2019-09-11,13574.13,18363.83,430.0,31937.96,39036.92,SW93.5L,Mawa (bridge),During,2.6334684555795866,4.591475544656231,True,-0.33695203330440426
2019-09-18,24657.84,29040.13,535.0,53697.97,48840.73,SW93.5L,Mawa (bridge),During,2.7283537820212285,4.688782146521872,True,-0.26394271740505815
2019-09-22,0.0,252.25,93.0,0.0,57342.99,SW93.5L,Mawa (bridge),During,1.968482948553935,4.758480334348969,True,-1.0394827681962668
2019-09-25,32481.87,35969.69,500.83,68451.56,63352.69,SW93.5L,Mawa (bridge),During,2.699690335466415,4.801765060061663,True,-0.3180064488357983
2019-10-10,28033.45,22981.69,350.71,51015.14,58130.82,SW93.5L,Mawa (bridge),During,2.5449481493514257,4.7644064492072635,True,-0.4643498485454747
2019-10-16,19160.04,19188.31,423.57,38348.35,40345.29,SW93.5L,Mawa (bridge),During,2.626925192946685,4.605792841501588,True,-0.3467140429772928
2019-10-23,10982.99,10698.36,350.0,21681.35,25315.39,SW93.5L,Mawa (bridge),During,2.5440680443502757,4.40338462236253,True,-0.3840667319498099
2019-10-30,6784.17,9743.62,382.86,16527.79,26071.26,SW93.5L,Mawa (bridge),During,2.583039995006035,4.416162020728125,True,-0.34796733563249926
2020-06-10,4148.38,6000.83,198.54,10149.21,31730.73,SW93.5L,Mawa (bridge),During,2.2978480175434965,4.5014800636328705,True,-0.6523401124472681
2020-06-24,11374.78,12603.54,289.19,23978.32,43189.04,SW93.5L,Mawa (bridge),During,2.461183271264588,4.635373550717185,True,-0.5191061599620941
2020-07-08,25245.31,8851.56,138.53,34096.87,62411.46,SW93.5L,Mawa (bridge),During,2.141543834220653,4.795264342211183,True,-0.8746914894046585
2020-07-15,33163.15,35710.7,493.82,68873.85,75071.19,SW93.5L,Mawa (bridge),During,2.6935686751336694,4.875473300192179,True,-0.34069884750730184
2020-07-23,36481.47,31541.62,387.24,68023.09,84534.22,SW93.5L,Mawa (bridge),During,2.58798021145153,4.927032549763153,True,-0.4578786181053358
2020-07-29,35312.6,54900.05,634.11,90212.65,86356.2,SW93.5L,Mawa (bridge),During,2.8021646021233666,4.9362935234799235,True,-0.2457762357944504
2020-08-05,27229.65,25990.82,371.36,53220.47,77841.32,SW93.5L,Mawa (bridge),During,2.5697951231118425,4.891210191903865,True,-0.46801029318061094
2020-08-12,25327.34,34857.13,537.45,60184.47,64069.32,SW93.5L,Mawa (bridge),During,2.730338067221792,4.806650114629993,True,-0.28845695197083554
2020-08-19,24974.42,13956.12,216.14,38930.54,68753.49,SW93.5L,Mawa (bridge),During,2.334735147131833,4.837294748309897,True,-0.6909492538354449
2020-08-26,27503.3,39828.25,613.26,67331.55,66500.64,SW93.5L,Mawa (bridge),During,2.7876446386711833,4.822825824959208,True,-0.23478692730148287
2020-09-02,25141.44,55747.79,925.33,80889.23,54017.26,SW93.5L,Mawa (bridge),During,2.9662966425989468,4.73253255102766,True,-0.03583561608568697
2020-09-09,22238.78,42940.17,753.16,65178.95,51369.38,SW93.5L,Mawa (bridge),During,2.8768872467660667,4.710704324061816,True,-0.12033769305151054
2020-09-16,16778.65,26826.1,501.26,43604.75,50971.69,SW93.5L,Mawa (bridge),During,2.700063049770879,4.707329033147406,True,-0.2964030730886371
2020-09-26,26978.96,29338.4,471.03,56317.36,55489.09,SW93.5L,Mawa (bridge),During,2.673048568316887,4.744207602608018,True,-0.33170842030956926
2020-10-07,22762.18,28016.46,497.51,50778.64,54434.45,SW93.5L,Mawa (bridge),During,2.696801814531336,4.735873839212299,True,-0.30608161677828516
2020-10-14,18080.7,14006.17,268.96,32086.87,45304.88,SW93.5L,Mawa (bridge),During,2.429687696095396,4.65614498441735,True,-0.5552714707287825
2020-10-21,6724.55,9587.57,319.88,16312.12,35230.16,SW93.5L,Mawa (bridge),During,2.504987087345225,4.5469146155615805,True,-0.4554154239713748
2020-10-28,5185.16,8325.48,289.64,13510.64,27675.12,SW93.5L,Mawa (bridge),During,2.461858538808528,4.442089512666382,True,-0.47497768808269614
2021-06-09,2717.51,566.48,19.4,3283.99,27028.81,SW93.5L,Mawa (bridge),During,1.287801729930226,4.431826925394984,True,-1.6467273105724494
2021-06-26,4104.54,15587.67,419.04,19692.21,42847.66,SW93.5L,Mawa (bridge),During,2.622255481081157,4.631927109180176,True,-0.35725913744061577
2021-07-15,23298.3,27268.18,541.04,50566.48,53045.33,SW93.5L,Mawa (bridge),During,2.733229374417286,4.7246471555416925,True,-0.26713012690583415
2021-07-19,26049.23,27993.38,508.97,54042.61,52388.64,SW93.5L,Mawa (bridge),During,2.706692184658122,4.719237124384923,True,-0.29245105901802937
2021-07-25,22197.06,22585.1,457.19,44782.16,55040.78,SW93.5L,Mawa (bridge),During,2.660096722614944,4.740684579793146,True,-0.34386823666549393
2021-07-28,12624.26,19227.35,494.28,31851.61,52825.96,SW93.5L,Mawa (bridge),During,2.6939730380040423,4.722847398178951,True,-0.30598185037107584
2021-08-04,20651.1,35342.01,724.22,55993.11,48537.21,SW93.5L,Mawa (bridge),During,2.8598705140873206,4.68607480874028,True,-0.1318173344487268
2021-08-11,23306.79,43541.74,806.33,66848.53,57302.66,SW93.5L,Mawa (bridge),During,2.90651281829133,4.7581747824649225,True,-0.10138420572776763
2021-08-18,30438.98,42607.18,562.1,73046.16,69319.99,SW93.5L,Mawa (bridge),During,2.7498135852929377,4.8408584913912,True,-0.2766719995582898
2021-08-25,34070.17,63002.58,773.99,97072.75,76567.04,SW93.5L,Mawa (bridge),During,2.8887353496068275,4.884041858057575,True,-0.1474585157344519
2021-09-09,27787.68,56446.51,733.07,84234.19,76567.04,SW93.5L,Mawa (bridge),During,2.86514544689519,4.884041858057575,True,-0.17104841844608965
2021-09-15,2228.26,44254.23,674.61,46482.49,59146.08,SW93.5L,Mawa (bridge),During,2.829052774612789,4.771925966364058,True,-0.18193572560811777
2021-09-22,13101.57,24806.21,517.88,37907.78,51087.94,SW93.5L,Mawa (bridge),During,2.714229139329622,4.708318391140479,True,-0.2824594063200401
2021-09-29,10893.72,28061.29,655.64,38955.01,43439.73,SW93.5L,Mawa (bridge),During,2.816665441618027,4.637887117228246,True,-0.1641890777572539
2021-10-06,15056.44,17609.08,341.26,32665.52,43638.02,SW93.5L,Mawa (bridge),During,2.5330853864405705,4.639865036999206,True,-0.44821379951366547
2021-10-13,10492.21,17548.56,426.97,28040.77,37892.06,SW93.5L,Mawa (bridge),During,2.6303973614602323,4.578548216315204,True,-0.33711686653652206
2021-10-20,6039.61,9140.13,272.03,15179.74,35710.87,SW93.5L,Mawa (bridge),During,2.4346168015195224,4.5528004307471575,True,-0.5271089309617367
2021-10-27,8728.53,11699.99,290.32,20428.52,37892.06,SW93.5L,Mawa (bridge),During,2.4628769551925003,4.578548216315204,True,-0.5046372728042541
2021-11-08,2682.82,6195.42,201.15,8878.24,28283.37,SW93.5L,Mawa (bridge),During,2.30352003690728,4.451531154955388,False,-0.635438815399803
2021-11-15,1424.42,6441.81,280.08,7866.23,20117.19,SW93.5L,Mawa (bridge),During,2.4472820977569762,4.3035673176999145,False,-0.45841222365888745
2021-11-24,591.18,1357.68,95.91,1948.86,15621.64,SW93.5L,Mawa (bridge),During,1.9818638909913504,4.193726625287918,False,-0.8991365648582728
2021-12-07,761.95,1354.48,74.83,2116.43,18681.24,SW93.5L,Mawa (bridge),During,1.8740757452230348,4.271405699907158,False,-1.024388153216358
2021-12-14,429.19,712.83,54.83,1142.02,9068.71,SW93.5L,Mawa (bridge),During,1.7390182458834809,3.9575455142126765,False,-1.0888850883247239
2023-06-07,873.57,1558.13,62.43,2431.7,20865.95,SW93.5L,Mawa (bridge),After,1.7953933349312894,4.319438162369824,True,-1.1138689948073133
2023-06-14,1264.87,1844.67,67.0,3109.54,23361.92,SW93.5L,Mawa (bridge),After,1.8260748027008264,4.368508532410376,True,-1.0942192958154346
2023-06-21,10424.17,25238.39,519.57,35662.56,51379.91,SW93.5L,Mawa (bridge),After,2.715644066937956,4.710793339195847,True,-0.2816008848415352
2023-06-26,18271.27,24775.94,423.79,43047.21,55653.84,SW93.5L,Mawa (bridge),After,2.6271507046257008,4.7454951351267125,True,-0.3778957409791359
2023-07-05,16002.96,15721.49,281.64,31724.45,50667.97,SW93.5L,Mawa (bridge),After,2.4496943356462175,4.704733504735532,True,-0.546188272777357
2023-07-12,20450.56,18907.5,313.79,39358.06,56818.23,SW93.5L,Mawa (bridge),After,2.496639099180747,4.754487700467415,True,-0.51042901248193
2023-07-19,19182.27,27411.57,408.79,46593.84,65685.69,SW93.5L,Mawa (bridge),After,2.611500263354792,4.817470766349026,True,-0.4097274036391316
2023-07-26,15809.7,22868.81,373.79,38678.51,57389.27,SW93.5L,Mawa (bridge),After,2.5726276785224496,4.7588307004920685,True,-0.43541680588886855
2023-08-03,16680.6,19519.47,326.71,36200.07,59633.93,SW93.5L,Mawa (bridge),After,2.5141624276445635,4.775493431198373,True,-0.49762809316722256
2023-08-09,22388.03,21575.41,351.71,43963.44,58235.09,SW93.5L,Mawa (bridge),After,2.546184716577045,4.765184750992515,True,-0.46328825545041585
