week,0,1
0,0.11637584035130613,0.15324739326307849
1,0.0942297767079042,0.12817191125670124
2,0.07604586712923175,0.11247786606047676
3,0.06471782507277467,0.10782805789759214
4,0.05258245990045871,0.10106947953095445
5,0.04039176136235092,0.09148094533144586
6,0.03208445370141982,0.07842524258802457
7,0.03467431197693921,0.06428808396928012
8,0.03284462686182203,0.054078293005882266
9,0.030773277540606478,0.04422058234395515
10,0.042497346174243486,0.044376820955457495
11,0.05466251820381192,0.03690659801606711
12,0.07883511310402302,0.021966867968857093
13,0.10329552839886738,0.03466898699632137
14,0.14615274396058636,0.043063724487689664
15,0.17229927791329683,0.031793609248075574
16,0.2111583463359169,0.04624472988113418
17,0.256305234827298,0.055383407273369295
18,0.2869461889027219,0.04975272406005746
19,0.3187660435532163,0.0644145302842043
20,0.39825630846019805,0.09033554657986936
21,0.46000923221354484,0.13309248385812628
22,0.5141910174306988,0.17763932617868172
23,0.5656590457379739,0.20257667676208685
24,0.6511569586599043,0.30407777306673245
25,0.7220908394319977,0.4297822060601192
26,0.7941418305867622,0.5448987571382301
27,0.833642589962812,0.6402325249096318
28,0.863113518355642,0.7422457509869782
29,0.8695996462065444,0.7842676365278629
30,0.8641528436912655,0.8322990963157814
31,0.8699180868070379,0.8750946174386268
32,0.88526980221736,0.9132305413445041
33,0.8982527483876086,0.9323276218521817
34,0.884302198226189,0.9332696459662404
35,0.8796368893433584,0.9177864472953619
36,0.8347504340340622,0.8454874299687053
37,0.8118337107532084,0.826601059951284
38,0.7950897998710797,0.8350483111754091
39,0.7753369438490575,0.7931480191918482
40,0.7127731031422212,0.7289895944972891
41,0.6472063684590392,0.6589635663462569
42,0.5646325088595776,0.584988638319606
43,0.4888959151085975,0.5126116700679018
44,0.4221716441625994,0.455524278469736
45,0.36087896137704367,0.402121910698023
46,0.30516834744887855,0.35290110889364745
47,0.2626879754545857,0.3120700411230378
48,0.22957119671762127,0.278216458369802
49,0.19609609203249656,0.24645766686799223
50,0.1660295170801937,0.21558101903279006
51,0.14252018688258086,0.18394946152786212
