date,gauge,dwl,dwl_next,nb,z,z_next,z_resid,kind
2013-06-04,3,0.6899999999999995,0.27000000000000135,0.20000000000000018,11.63496560097099,4.552812626466935,16.525023607176912,isolated step
2013-06-23,3,0.7199999999999989,0.7699999999999996,0.7199999999999993,12.140833670578413,12.98394711992415,-1.497670342135681e-14,echoed by neighbours
2013-06-24,3,0.7699999999999996,0.4800000000000004,0.8900000000000006,12.98394711992415,8.093889113718962,-4.046944556859691,echoed by neighbours
2016-06-19,3,1.0299999999999994,0.16000000000000014,0.5800000000000005,17.368137056521913,2.697963037906321,15.176042088223676,echoed by neighbours
2016-06-24,3,0.8300000000000001,0.7400000000000002,0.7249999999999996,13.995683259139028,12.478079050316726,3.541076487252215,echoed by neighbours
2016-06-25,3,0.7400000000000002,0.2400000000000002,0.6750000000000007,12.478079050316726,4.046944556859481,2.1920949682989646,echoed by neighbours
2017-07-13,3,0.6999999999999993,0.41000000000000014,0.7749999999999995,11.80358829084013,6.913530284634943,-2.529340348037292,echoed by neighbours
2019-07-15,3,0.8300000000000001,0.879999999999999,0.830000000000001,13.995683259139028,14.838796708484734,-2.995340684271362e-14,echoed by neighbours
2019-07-16,3,0.879999999999999,0.5400000000000009,0.7399999999999993,14.838796708484734,9.10562525293384,4.721435316336256,echoed by neighbours
2021-06-20,3,0.8499999999999996,0.7800000000000011,0.7650000000000001,14.332928638877311,13.152569809793322,2.8665857277755746,echoed by neighbours
2021-06-21,3,0.7800000000000011,0.7400000000000002,0.8449999999999993,13.152569809793322,12.478079050316726,-2.1920949682989193,echoed by neighbours
2021-06-22,3,0.7400000000000002,0.41000000000000014,0.79,12.478079050316726,6.913530284634943,-1.6862268986915179,echoed by neighbours
2011-06-27,4,0.8000000000000007,0.8200000000000003,0.625,13.489815189531754,13.82706056927004,5.901794145420227,echoed by neighbours
2011-06-28,4,0.8200000000000003,0.35999999999999943,0.3400000000000003,13.82706056927004,6.070416835289274,16.18777822743827,echoed by neighbours
2013-06-24,4,0.8300000000000001,0.75,0.6799999999999997,13.995683259139183,12.646701740186009,5.058680696074472,echoed by neighbours
2013-06-25,4,0.75,0.4499999999999993,0.5650000000000004,12.646701740186009,7.588021044111593,6.2390395251584865,echoed by neighbours
