1,4,10,12,15
0.07142857142857142,0.013428571428571371,-0.01085714285714288,-0.01971428571428575,-0.03571428571428569
0.18428571428571405,0.054571428571428604,0.012285714285714303,-0.005142857142857097,-0.01857142857142857
0.45742857142857146,0.18485714285714283,0.0859999999999999,0.04,0.0037142857142857047
0.3202857142857143,0.3097142857142856,0.11428571428571434,0.06657142857142855,0.02971428571428572
0.23114285714285748,0.24142857142857155,0.10914285714285712,0.07685714285714292,0.03685714285714289
0.13114285714285703,0.1748571428571428,0.08457142857142852,0.06799999999999998,0.038
0.15085714285714258,0.1391428571428573,0.06628571428571435,0.05342857142857147,0.03857142857142857
0.10914285714285761,0.09399999999999994,0.044571428571428685,0.04571428571428571,0.025142857142857147
0.10657142857142833,0.08199999999999995,0.03857142857142846,0.03942857142857135,0.030000000000000013
0.07114285714285695,0.0802857142857144,0.02399999999999997,0.027999999999999987,0.025999999999999985
0.06142857142857139,0.048571428571428425,0.003142857142857152,0.012285714285714353,0.00857142857142856
0.04600000000000029,0.04114285714285726,-0.006571428571428584,0.011142857142857171,0.006571428571428621
0.02057142857142854,0.026571428571428385,-0.011714285714285668,0.0042857142857143085,0.005999999999999954
